time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.740000000000001,-0.03149515286002432,-0.0667164437283904,12.80254593729592,0.037622225396486186,0.01955245339419065,0.0,-0.08747491548641509,-0.011644116397166575,2.855142222342898,0.12154444414537208,0.01637781948526606,0.0,420.4721540350665,419.43532821792263,419.64983415332296,419.9345732435244
1.8000000000000012,-0.03718819968510209,-0.06653721674014823,12.97870179019746,0.04432881477226136,0.02051694089859435,0.0,-0.10239347737445016,0.018403115031307076,3.0162738172400507,0.0708681348318756,0.015461772450112604,0.0,464.20938739026013,464.1373949061866,465.14321637361405,461.166857225906
1.8600000000000012,-0.04366043274341651,-0.06471789091681358,13.157869428929368,0.048728913180349664,0.021765852618296222,0.0,-0.11343765522683742,0.042587697689782766,2.9561184524849224,0.07785876606467763,0.029806395884267308,0.0,391.20023150265274,392.533765658984,392.74676850610325,393.39955793503333
1.9200000000000013,-0.051007071851846275,-0.06095188948330834,13.341971683527182,0.05372456199886866,0.023939641713748294,0.0,-0.13167863079034636,0.08349969602336682,3.179989874948036,0.09231679634608995,0.04669682936621929,0.0,482.9308519749283,484.20364728342946,481.530422753076,482.62788321708604
1.9800000000000013,-0.059396198986538785,-0.05484983000792839,13.53504533253544,0.05925569593728586,0.02641739431219481,0.0,-0.14821685998528084,0.12043490901737457,3.2555440228150743,0.09192199761489316,0.027391659083913077,0.0,439.38490747455677,437.7823567091003,439.818298562414,439.7928562680296
2.0400000000000014,-0.06876354338664546,-0.046557157954148144,13.730397470115152,0.06447929586781864,0.028768377263922673,0.0,-0.16420857141954934,0.15645794087376308,3.2561516158180313,0.07494065538929945,0.055960001041468005,0.0,414.2531653796613,416.7586158305003,415.68926028284073,414.20520973868975
2.1000000000000014,-0.0793919344296982,-0.03544679348683996,13.93444178738675,0.06943691198205126,0.031927786315456785,0.0,-0.19047112834487623,0.2144486471816125,3.544413889563767,0.09472831898607452,0.04506368750529393,0.0,502.5564807659453,501.76749932968784,503.07891949588134,504.5142169541503
2.1600000000000015,-0.09149857174191955,-0.02110849713128828,14.150270424090662,0.07452077957914582,0.03535026391551188,0.0,-0.21339516821397814,0.26405173512165003,3.6494795191839597,0.036650372004450975,0.07400763586641979,0.0,449.0531964443456,451.39712138016137,454.2340422595646,449.55687139163797
2.2200000000000015,-0.10503159500246713,-0.003757544192421087,14.371668615602097,0.07642992402217264,0.03986152508826546,0.0,-0.23814072785128912,0.31449733070307495,3.730152827631165,0.019789450383495808,0.07744783854270193,0.0,443.70891036805017,443.99570430339674,445.332010329773,443.9509751123868
2.2800000000000016,-0.12027748706072186,0.016911178720693695,14.601243580506859,0.0772373236059245,0.04416664401165793,0.0,-0.270551588469602,0.3745278941881747,3.9216585933430435,-0.0038758632502716977,0.05682255310334841,0.0,478.1011706306529,476.5305279606413,480.6864668245499,478.8895627092957
2.3400000000000016,-0.13740627090843463,0.04092277272319,14.838795735918543,0.07654547354931207,0.04767404083858917,0.0,-0.3007368317874809,0.42579671878697606,3.996456441889891,-0.034819147178675125,0.06153808992471542,0.0,444.93654701958735,445.32483324876296,445.113892306498,442.5741906496942
2.4000000000000017,-0.15649932638738473,0.06811610961088731,15.082499360709923,0.07439437824928063,0.052195470127863075,0.0,-0.33612310738781354,0.48038102829044077,4.12651149137873,-0.03800032861608042,0.0941309094381668,0.0,461.1817641398101,463.75306273539246,462.0306298389742,461.77921889808664
2.4600000000000017,-0.17777337556524225,0.09847166980719976,15.333132511258784,0.07209665104340512,0.057678296159238585,0.0,-0.37356186700304267,0.5312020491241204,4.227523259275277,-0.03889218505269499,0.08522240127469889,0.0,454.65174183034406,453.9441619640193,454.3598481171881,454.2876583052972
2.520000000000002,-0.20147686509559132,0.13191378026431322,15.591026722900137,0.06978540131085786,0.06313883438349421,0.0,-0.41709702813455635,0.5832370398885376,4.36838212868376,-0.03778845004233759,0.10060338447619183,0.0,466.5965135993877,467.8022583442234,467.32791420941396,467.4133003985007
